additive_id,product_id,additive_code,additive_name,risk_level,additive_safety_score
1800,IN_8904288612028,E330,Citric Acid,Low,100
1801,IN_8906078890159,E211,Sodium Benzoate,High,25
1802,IN_8906090400923,E211,Sodium Benzoate,High,25
1803,IN_8906090400923,E260,E260,Low / Unclassified,100
1804,IN_8904071302419,E260,E260,Low / Unclassified,100
1805,IN_8939117991388,E211,Sodium Benzoate,High,25
1806,IN_8939117991388,E260,E260,Low / Unclassified,100
1807,IN_8906108640631,E211,Sodium Benzoate,High,25
1808,IN_8906108640631,E260,E260,Low / Unclassified,100
1809,IN_8908005144014,E322,Lecithin,Low,100
1810,IN_8908005144014,E322,Lecithin,Low,100
1811,IN_8908005144014,E392,E392,Low / Unclassified,100
1812,IN_8908005144359,E392,E392,Low / Unclassified,100
1813,IN_8908005144359,E414,E414,Low / Unclassified,100
1814,IN_8908005144366,E392,E392,Low / Unclassified,100
1815,IN_8908005144366,E414,E414,Low / Unclassified,100
1816,IN_8908005144366,E422,E422,Low / Unclassified,100
1817,IN_8410076601445,E322,Lecithin,Low,100
1818,IN_8410076601445,E322,Lecithin,Low,100
1819,IN_8410076601445,E500,E500,Low / Unclassified,100
1820,IN_8410076601445,E500,E500,Low / Unclassified,100
1821,IN_8906009532998,E322,Lecithin,Low,100
1822,IN_8906009532998,E322,Lecithin,Low,100
1823,IN_8906009532998,E330,Citric Acid,Low,100
1824,IN_8906009532998,E412,Guar Gum,Low,100
1825,IN_8906009532998,E422,E422,Low / Unclassified,100
1826,IN_8906009532998,E965,E965,Low / Unclassified,100
1827,IN_8906009531236,E322,Lecithin,Low,100
1828,IN_8906009531236,E322,Lecithin,Low,100
1829,IN_8906009531236,E330,Citric Acid,Low,100
1830,IN_8906009531236,E412,Guar Gum,Low,100
1831,IN_8906009531236,E422,E422,Low / Unclassified,100
1832,IN_8904335602064,E414,E414,Low / Unclassified,100
1833,IN_8904335602064,E422,E422,Low / Unclassified,100
1834,IN_0787099843700,E306,E306,Low / Unclassified,100
1835,IN_0787099843700,E322,Lecithin,Low,100
1836,IN_0787099843700,E322,Lecithin,Low,100
1837,IN_0787099843700,E500,E500,Low / Unclassified,100
1838,IN_0787099843700,E500,E500,Low / Unclassified,100
1839,IN_8901595873258,E202,E202,Low / Unclassified,100
1840,IN_8901595873258,E211,Sodium Benzoate,High,25
1841,IN_8901595873258,E260,E260,Low / Unclassified,100
1842,IN_8901595873258,E330,Citric Acid,Low,100
1843,IN_8901595873258,E415,Xanthan Gum,Low,100
1844,IN_4800024572509,E330,Citric Acid,Low,100
1845,IN_8901030902369,E551,E551,Low / Unclassified,100
1846,IN_8901030902383,E330,Citric Acid,Low,100
1847,IN_8901030902383,E415,Xanthan Gum,Low,100
1848,IN_8901030902383,E551,E551,Low / Unclassified,100
1849,IN_8901030902383,E631,E631,Low / Unclassified,100
1850,IN_8901595971220,E150,E150,Low / Unclassified,100
1851,IN_8901595971220,E296,E296,Low / Unclassified,100
1852,IN_8901595971220,E415,Xanthan Gum,Low,100
1853,IN_8901595971220,E551,E551,Low / Unclassified,100
1854,IN_8901595971220,E635,E635,Low / Unclassified,100
1855,IN_8901030900105,E330,Citric Acid,Low,100
1856,IN_8901030900105,E415,Xanthan Gum,Low,100
1857,IN_8901030900105,E551,E551,Low / Unclassified,100
1858,IN_8901030900105,E631,E631,Low / Unclassified,100
1859,IN_8901030757501,E392,E392,Low / Unclassified,100
1860,IN_8901030900303,E330,Citric Acid,Low,100
1861,IN_8901030900303,E415,Xanthan Gum,Low,100
1862,IN_8901030900303,E551,E551,Low / Unclassified,100
1863,IN_8901030900303,E631,E631,Low / Unclassified,100
1864,IN_8901030555442,E296,E296,Low / Unclassified,100
1865,IN_8901030555442,E415,Xanthan Gum,Low,100
1866,IN_8901030555442,E551,E551,Low / Unclassified,100
1867,IN_8901030555442,E631,E631,Low / Unclassified,100
1868,IN_8901030900150,E300,E300,Low / Unclassified,100
1869,IN_8901030900150,E407,E407,Low / Unclassified,100
1870,IN_8901030900150,E415,Xanthan Gum,Low,100
1871,IN_8901030900150,E631,E631,Low / Unclassified,100
1872,IN_8901030518232,E551,E551,Low / Unclassified,100
1873,IN_8901595961412,E150,E150,Low / Unclassified,100
1874,IN_8901595961412,E260,E260,Low / Unclassified,100
1875,IN_8901595961412,E415,Xanthan Gum,Low,100
1876,IN_8901595961412,E627,E627,Low / Unclassified,100
1877,IN_8901595961412,E631,E631,Low / Unclassified,100
1878,IN_8906097592911,E100,E100,Low / Unclassified,100
1879,IN_8906097592911,E412,Guar Gum,Low,100
1880,IN_8906097592911,E551,E551,Low / Unclassified,100
1881,IN_8906097592911,E627,E627,Low / Unclassified,100
1882,IN_8906097592911,E631,E631,Low / Unclassified,100
1883,IN_8906108530802,E330,Citric Acid,Low,100
1884,IN_8906108530802,E415,Xanthan Gum,Low,100
1885,IN_8906108530802,E551,E551,Low / Unclassified,100
1886,IN_8906108530802,E635,E635,Low / Unclassified,100
1887,IN_8901725007102,E508,E508,Low / Unclassified,100
1888,IN_8901725007508,E508,E508,Low / Unclassified,100
1889,IN_8901725004682,E322,Lecithin,Low,100
1890,IN_8901725004682,E322,Lecithin,Low,100
1891,IN_8901725004682,E450,E450,Low / Unclassified,100
1892,IN_8901725004682,E450,E450,Low / Unclassified,100
1893,IN_8901725004682,E500,E500,Low / Unclassified,100
1894,IN_8901725004682,E500,E500,Low / Unclassified,100
1895,IN_8901725004682,E503,E503,Low / Unclassified,100
1896,IN_8901725004682,E503,E503,Low / Unclassified,100
1897,IN_8901725100131,E110,Sunset Yellow,High,25
1898,IN_8901725100131,E1200,E1200,Low / Unclassified,100
1899,IN_8901725100131,E171,E171,Low / Unclassified,100
1900,IN_8901725016562,E322,Lecithin,Low,100
1901,IN_8901725016562,E322,Lecithin,Low,100
1902,IN_8901725016562,E422,E422,Low / Unclassified,100
1903,IN_8901725016562,E500,E500,Low / Unclassified,100
1904,IN_8901725016562,E500,E500,Low / Unclassified,100
1905,IN_8901725016562,E503,E503,Low / Unclassified,100
1906,IN_8901725016562,E570,E570,Low / Unclassified,100
1907,IN_8901725015435,E110,Sunset Yellow,High,25
1908,IN_8901725015435,E127,E127,Low / Unclassified,100
1909,IN_8901725015435,E150,E150,Low / Unclassified,100
1910,IN_8901725015435,E223,E223,Low / Unclassified,100
1911,IN_8901725015435,E450,E450,Low / Unclassified,100
1912,IN_8901725015435,E450,E450,Low / Unclassified,100
1913,IN_8901725015435,E471,E471,Low / Unclassified,100
1914,IN_8901725015435,E500,E500,Low / Unclassified,100
1915,IN_8901725015435,E500,E500,Low / Unclassified,100
1916,IN_8901725015435,E503,E503,Low / Unclassified,100
1917,IN_8901725015435,E503,E503,Low / Unclassified,100
1918,IN_8901725135218,E330,Citric Acid,Low,100
1919,IN_8901725135218,E627,E627,Low / Unclassified,100
1920,IN_8901725135218,E631,E631,Low / Unclassified,100
1921,IN_8909081001499,E102,Tartrazine,High,25
1922,IN_8909081001499,E110,Sunset Yellow,High,25
1923,IN_8909081001499,E124,Ponceau 4R,High,25
1924,IN_8909081001499,E330,Citric Acid,Low,100
1925,IN_8909081001499,E331,E331,Low / Unclassified,100
1926,IN_8901725100063,E1200,E1200,Low / Unclassified,100
1927,IN_8901725100063,E150,E150,Low / Unclassified,100
1928,IN_8901725100063,E296,E296,Low / Unclassified,100
1929,IN_8901725100063,E415,Xanthan Gum,Low,100
1930,IN_8901725100063,E466,E466,Low / Unclassified,100
1931,IN_8909081006197,E202,E202,Low / Unclassified,100
1932,IN_8901725013714,E330,Citric Acid,Low,100
1933,IN_8901725013714,E508,E508,Low / Unclassified,100
1934,IN_8901725013714,E635,E635,Low / Unclassified,100
1935,IN_8901262172448,E407,E407,Low / Unclassified,100
1936,IN_8901262172448,E412,Guar Gum,Low,100
1937,IN_8901262172448,E415,Xanthan Gum,Low,100
1938,IN_8901262172448,E466,E466,Low / Unclassified,100
1939,IN_8901262172448,E471,E471,Low / Unclassified,100
1940,IN_8901262173490,E407,E407,Low / Unclassified,100
1941,IN_8901262173490,E412,Guar Gum,Low,100
1942,IN_8901262173490,E415,Xanthan Gum,Low,100
1943,IN_8901262173490,E466,E466,Low / Unclassified,100
1944,IN_8901262173490,E471,E471,Low / Unclassified,100
1945,IN_8901262173483,E102,Tartrazine,High,25
1946,IN_8901262173483,E110,Sunset Yellow,High,25
1947,IN_8901262173483,E407,E407,Low / Unclassified,100
1948,IN_8901262173483,E412,Guar Gum,Low,100
1949,IN_8901262173483,E415,Xanthan Gum,Low,100
1950,IN_8901262173483,E466,E466,Low / Unclassified,100
1951,IN_8901262300612,E407,E407,Low / Unclassified,100
1952,IN_8901262300612,E412,Guar Gum,Low,100
1953,IN_8901262300612,E415,Xanthan Gum,Low,100
1954,IN_8901262300612,E466,E466,Low / Unclassified,100
1955,IN_8901262178068,E102,Tartrazine,High,25
1956,IN_8901262178068,E110,Sunset Yellow,High,25
1957,IN_8901262178068,E164,E164,Low / Unclassified,100
1958,IN_8901262178068,E407,E407,Low / Unclassified,100
1959,IN_8901262178068,E412,Guar Gum,Low,100
1960,IN_8901262178068,E415,Xanthan Gum,Low,100
1961,IN_8901262178068,E435,E435,Low / Unclassified,100
1962,IN_8901262178068,E440,E440,Low / Unclassified,100
1963,IN_8901262178068,E466,E466,Low / Unclassified,100
1964,IN_8901262178068,E471,E471,Low / Unclassified,100
1965,IN_8901262176224,E322,Lecithin,Low,100
1966,IN_8901262176224,E407,E407,Low / Unclassified,100
1967,IN_8901262176224,E412,Guar Gum,Low,100
1968,IN_8901262176224,E415,Xanthan Gum,Low,100
1969,IN_8901262176224,E466,E466,Low / Unclassified,100
1970,IN_8901262176224,E471,E471,Low / Unclassified,100
1971,IN_8901262130325,E150,E150,Low / Unclassified,100
1972,IN_8901262130325,E150,E150,Low / Unclassified,100
1973,IN_8901262130325,E162,E162,Low / Unclassified,100
1974,IN_8901262130325,E322,Lecithin,Low,100
1975,IN_8901262130325,E471,E471,Low / Unclassified,100
1976,IN_8901262130325,E500,E500,Low / Unclassified,100
1977,IN_8901262178075,E407,E407,Low / Unclassified,100
1978,IN_8901262178075,E412,Guar Gum,Low,100
1979,IN_8901262178075,E415,Xanthan Gum,Low,100
1980,IN_8901262178075,E440,E440,Low / Unclassified,100
1981,IN_8901262178075,E466,E466,Low / Unclassified,100
1982,IN_8901262178075,E471,E471,Low / Unclassified,100
1983,IN_8901262220552,E481,E481,Low / Unclassified,100
1984,IN_8901262220552,E500,E500,Low / Unclassified,100
1985,IN_8901262220552,E503,E503,Low / Unclassified,100
1986,IN_8901262173223,E102,Tartrazine,High,25
1987,IN_8901262173223,E407,E407,Low / Unclassified,100
1988,IN_8901262173223,E412,Guar Gum,Low,100
1989,IN_8901262173223,E415,Xanthan Gum,Low,100
1990,IN_8901262173223,E466,E466,Low / Unclassified,100
1991,IN_8901262173223,E471,E471,Low / Unclassified,100
1992,IN_8901262020299,E200,E200,Low / Unclassified,100
1993,IN_8901262020299,E234,E234,Low / Unclassified,100
1994,IN_8901262020299,E331,E331,Low / Unclassified,100
1995,IN_8901262020299,E339,E339,Low / Unclassified,100
1996,IN_8901262020299,E341,E341,Low / Unclassified,100
1997,IN_8901262020299,E452,E452,Low / Unclassified,100
1998,IN_8901262176446,E322,Lecithin,Low,100
1999,IN_8901262176446,E407,E407,Low / Unclassified,100
2000,IN_8901262176446,E412,Guar Gum,Low,100
2001,IN_8901262176446,E435,E435,Low / Unclassified,100
2002,IN_8901262176446,E471,E471,Low / Unclassified,100
2003,IN_8901262070430,E322,Lecithin,Low,100
2004,IN_8901262070430,E322,Lecithin,Low,100
2005,IN_8901262201001,E460,E460,Low / Unclassified,100
2006,IN_8901262178259,E150,E150,Low / Unclassified,100
2007,IN_8901262178259,E319,E319,Low / Unclassified,100
2008,IN_8901262178259,E322,Lecithin,Low,100
2009,IN_8901262178259,E407,E407,Low / Unclassified,100
2010,IN_8901262178259,E412,Guar Gum,Low,100
2011,IN_8901262178259,E471,E471,Low / Unclassified,100
2012,IN_8901262178259,E491,E491,Low / Unclassified,100
2013,IN_8901262178259,E500,E500,Low / Unclassified,100
2014,IN_8901262178259,E503,E503,Low / Unclassified,100
2015,IN_8901262300117,E322,Lecithin,Low,100
2016,IN_8901262300117,E407,E407,Low / Unclassified,100
2017,IN_8901262300117,E412,Guar Gum,Low,100
2018,IN_8901262300117,E415,Xanthan Gum,Low,100
2019,IN_8901262300117,E466,E466,Low / Unclassified,100
2020,IN_8901262300117,E471,E471,Low / Unclassified,100
2021,IN_8901262300117,E476,E476,Low / Unclassified,100
2022,UK_5000168036755,E296,E296,Low / Unclassified,100
2023,UK_5000168036755,E500,E500,Low / Unclassified,100
2024,UK_5000168036755,E500,E500,Low / Unclassified,100
2025,UK_5000168036755,E503,E503,Low / Unclassified,100
2026,UK_5000168036755,E503,E503,Low / Unclassified,100
2027,UK_0612322000202,E500,E500,Low / Unclassified,100
2028,UK_0612322000202,E500,E500,Low / Unclassified,100
2029,UK_0061232201948,E500,E500,Low / Unclassified,100
2030,UK_0061232201948,E500,E500,Low / Unclassified,100
2031,UK_0061232200545,E500,E500,Low / Unclassified,100
2032,UK_0061232200545,E500,E500,Low / Unclassified,100
2033,UK_0061232202556,E322,Lecithin,Low,100
2034,UK_0061232202556,E322,Lecithin,Low,100
2035,UK_0061232202556,E500,E500,Low / Unclassified,100
2036,UK_0061232202556,E500,E500,Low / Unclassified,100
2037,UK_7622202018701,E1200,E1200,Low / Unclassified,100
2038,UK_7622202018701,E322,Lecithin,Low,100
2039,UK_7622202018701,E472,E472,Low / Unclassified,100
2040,UK_7622202018701,E500,E500,Low / Unclassified,100
2041,UK_7622202018701,E503,E503,Low / Unclassified,100
2042,UK_7622201499679,E450,E450,Low / Unclassified,100
2043,UK_7622201499679,E472,E472,Low / Unclassified,100
2044,UK_7622201499679,E500,E500,Low / Unclassified,100
2045,UK_7622201499679,E503,E503,Low / Unclassified,100
2046,UK_00672566,E500,E500,Low / Unclassified,100
2047,UK_00672566,E500,E500,Low / Unclassified,100
2048,UK_0061232202952,E500,E500,Low / Unclassified,100
2049,UK_0061232202952,E500,E500,Low / Unclassified,100
2050,UK_00019101,E503,E503,Low / Unclassified,100
2051,UK_00019101,E503,E503,Low / Unclassified,100
2052,UK_0061232201047,E500,E500,Low / Unclassified,100
2053,UK_5000168124643,E322,Lecithin,Low,100
2054,UK_5000168124643,E322,Lecithin,Low,100
2055,UK_5000168124643,E472,E472,Low / Unclassified,100
2056,UK_5000168124643,E500,E500,Low / Unclassified,100
2057,UK_5000168124643,E500,E500,Low / Unclassified,100
2058,UK_5000168124643,E501,E501,Low / Unclassified,100
2059,UK_5000168124643,E501,E501,Low / Unclassified,100
2060,UK_5000168124643,E503,E503,Low / Unclassified,100
2061,UK_5000168124643,E503,E503,Low / Unclassified,100
2062,UK_0061232200293,E500,E500,Low / Unclassified,100
2063,UK_0061232200293,E500,E500,Low / Unclassified,100
2064,UK_5000168001210,E500,E500,Low / Unclassified,100
2065,UK_5000168001210,E500,E500,Low / Unclassified,100
2066,UK_5000168001210,E503,E503,Low / Unclassified,100
2067,UK_5000168001210,E503,E503,Low / Unclassified,100
2068,UK_0072417143700,E160,E160,Low / Unclassified,100
2069,UK_0072417143700,E160,E160,Low / Unclassified,100
2070,UK_0072417143700,E163,E163,Low / Unclassified,100
2071,UK_0072417143700,E223,E223,Low / Unclassified,100
2072,UK_0072417143700,E330,Citric Acid,Low,100
2073,UK_0072417143700,E331,E331,Low / Unclassified,100
2074,UK_0072417143700,E422,E422,Low / Unclassified,100
2075,UK_0072417143700,E440,E440,Low / Unclassified,100
2076,UK_0072417143700,E500,E500,Low / Unclassified,100
2077,UK_0072417143700,E500,E500,Low / Unclassified,100
2078,UK_0072417143700,E503,E503,Low / Unclassified,100
2079,UK_0072417143700,E503,E503,Low / Unclassified,100
2080,UK_50168101,E270,E270,Low / Unclassified,100
2081,UK_50168101,E500,E500,Low / Unclassified,100
2082,UK_50168101,E500,E500,Low / Unclassified,100
2083,UK_50168101,E503,E503,Low / Unclassified,100
2084,UK_50168101,E503,E503,Low / Unclassified,100
2085,UK_5000168085555,E450,E450,Low / Unclassified,100
2086,UK_5000168085555,E450,E450,Low / Unclassified,100
2087,UK_5000168085555,E500,E500,Low / Unclassified,100
2088,UK_5000168085555,E500,E500,Low / Unclassified,100
2089,UK_5000168085555,E503,E503,Low / Unclassified,100
2090,UK_5000168085555,E503,E503,Low / Unclassified,100
2091,UK_7622202232633,E14XX,E14XX,Low / Unclassified,100
2092,UK_7622202232633,E322,Lecithin,Low,100
2093,UK_7622202232633,E422,E422,Low / Unclassified,100
2094,UK_7622202232633,E472,E472,Low / Unclassified,100
2095,UK_7622202232633,E475,E475,Low / Unclassified,100
2096,UK_7622202232633,E965,E965,Low / Unclassified,100
2097,UK_0612322000219,E500,E500,Low / Unclassified,100
2098,UK_0612322000219,E500,E500,Low / Unclassified,100
2099,UK_7622210740427,E322,Lecithin,Low,100
2100,UK_7622210740427,E322,Lecithin,Low,100
2101,UK_7622210740427,E450,E450,Low / Unclassified,100
2102,UK_7622210740427,E450,E450,Low / Unclassified,100
2103,UK_7622210740427,E472,E472,Low / Unclassified,100
2104,UK_7622210740427,E492,E492,Low / Unclassified,100
2105,UK_7622210740427,E500,E500,Low / Unclassified,100
2106,UK_7622210740427,E500,E500,Low / Unclassified,100
2107,UK_7622210740427,E503,E503,Low / Unclassified,100
2108,UK_7622210740427,E503,E503,Low / Unclassified,100
2109,UK_7622201766375,E14XX,E14XX,Low / Unclassified,100
2110,UK_7622201766375,E322,Lecithin,Low,100
2111,UK_7622201766375,E330,Citric Acid,Low,100
2112,UK_7622201766375,E422,E422,Low / Unclassified,100
2113,UK_7622201766375,E500,E500,Low / Unclassified,100
2114,UK_7622202219214,E322,Lecithin,Low,100
2115,UK_7622202219214,E420,E420,Low / Unclassified,100
2116,UK_7622202219214,E422,E422,Low / Unclassified,100
2117,UK_7622202219214,E471,E471,Low / Unclassified,100
2118,UK_7622202219214,E476,E476,Low / Unclassified,100
2119,UK_7622300315283,E322,Lecithin,Low,100
2120,UK_7622300315283,E322,Lecithin,Low,100
2121,UK_7622300315283,E502,E502,Low / Unclassified,100
2122,UK_0652655001156,E322,Lecithin,Low,100
2123,UK_0652655001156,E322,Lecithin,Low,100
2124,UK_0652655001156,E500,E500,Low / Unclassified,100
2125,UK_0652655001156,E500,E500,Low / Unclassified,100
2126,UK_0652655001156,E503,E503,Low / Unclassified,100
2127,UK_0652655001156,E503,E503,Low / Unclassified,100
2128,UK_5015168000026,E501,E501,Low / Unclassified,100
2129,UK_5015168000026,E501,E501,Low / Unclassified,100
2130,UK_5054402919854,E500,E500,Low / Unclassified,100
2131,UK_5054402919854,E500,E500,Low / Unclassified,100
2132,UK_5054402919854,E503,E503,Low / Unclassified,100
2133,UK_5054402919854,E503,E503,Low / Unclassified,100
2134,UK_5000168197586,E1200,E1200,Low / Unclassified,100
2135,UK_5000168197586,E1400,E1400,Low / Unclassified,100
2136,UK_5000168197586,E14XX,E14XX,Low / Unclassified,100
2137,UK_5000168197586,E296,E296,Low / Unclassified,100
2138,UK_5000168197586,E322,Lecithin,Low,100
2139,UK_5000168197586,E322,Lecithin,Low,100
2140,UK_5000168197586,E330,Citric Acid,Low,100
2141,UK_5000168197586,E333,E333,Low / Unclassified,100
2142,UK_5000168197586,E401,E401,Low / Unclassified,100
2143,UK_5000168197586,E422,E422,Low / Unclassified,100
2144,UK_5000168197586,E440,E440,Low / Unclassified,100
2145,UK_5000168197586,E450,E450,Low / Unclassified,100
2146,UK_5000168197586,E450,E450,Low / Unclassified,100
2147,UK_5000168197586,E472,E472,Low / Unclassified,100
2148,UK_5000168197586,E500,E500,Low / Unclassified,100
2149,UK_5000168197586,E500,E500,Low / Unclassified,100
2150,UK_5059697770203,E306,E306,Low / Unclassified,100
2151,UK_5059697770203,E500,E500,Low / Unclassified,100
2152,UK_5059697770203,E500,E500,Low / Unclassified,100
2153,UK_20018924,E450,E450,Low / Unclassified,100
2154,UK_20018924,E500,E500,Low / Unclassified,100
2155,UK_7622202230998,E14XX,E14XX,Low / Unclassified,100
2156,UK_7622202230998,E322,Lecithin,Low,100
2157,UK_7622202230998,E422,E422,Low / Unclassified,100
2158,UK_7622202230998,E965,E965,Low / Unclassified,100
2159,UK_5010975030020,E322,Lecithin,Low,100
2160,UK_5010975030020,E322,Lecithin,Low,100
2161,UK_5010975030020,E450,E450,Low / Unclassified,100
2162,UK_5010975030020,E450,E450,Low / Unclassified,100
2163,UK_5010975030020,E500,E500,Low / Unclassified,100
