nutrition_id,product_id,basis,energy_kcal,protein_g,fat_g,saturated_fat_g,sugars_g,fiber_g,sodium_mg,uk_npm_nutrition_score
1498,UK_5000159560764,per_100g,268.686868686869,3.03030303030303,14.3434343434343,9.09090909090909,24.2424242424242,,70.7070707070707,41.82
1499,UK_5063334007737,per_100g,177.0,3.5,10.5,6.9,15.7,,32.0,52.73
1500,UK_5010525354125,per_100g,175.0,2.9,12.6,9.1,12.4,0.1,100.0,47.27
1501,UK_3415581520927,per_100g,223.456790123457,3.58024691358025,13.5802469135802,9.01234567901234,20.7407407407407,0.493827160493827,53.0864197530864,45.45
1502,UK_8711327318373,per_100g,310.0,2.83333333333333,18.3333333333333,13.8333333333333,21.6666666666667,1.5,78.3333333333333,43.64
1503,UK_4056489223368,per_100g,347.0,5.6,22.5,13.7,26.9,1.5,32.0,40.0
1504,UK_5036589253419,per_100g,76.0,3.1,1.3,0.8,13.0,,43.0,70.91
1505,UK_5000169263587,per_100g,243.0,3.8,13.2,8.4,27.0,,52.0,43.64
1506,UK_29141586,per_100g,233.0,5.9,15.8,8.6,14.9,0.6,230.0,45.45
1507,UK_8711327576957,per_100g,78.0,0.5,0.5,0.4,13.0,,8.0,69.09
1508,UK_5060002043981,per_100g,165.0,3.3,6.3,1.3,21.0,,92.0,61.82
1509,UK_8711327575011,per_100g,309.0,4.2,19.0,13.0,25.0,0.5,56.0,40.0
1510,UK_5060392490006,per_100g,127.0,2.8,4.8,3.2,13.0,,40.0,63.64
1511,UK_5059697752025,per_100g,190.625,6.09375,10.46875,4.375,15.9375,0.625,67.1875,61.82
1512,UK_8711327534001,per_100g,166.0,2.5,5.3,4.7,24.0,,40.0,52.73
1513,UK_8711327611757,per_100g,334.0,4.6,21.0,13.0,25.0,1.2,44.0,40.0
1514,UK_3415581165920,per_100g,248.0,3.4,13.4,8.2,26.7,,56.0,43.64
1515,UK_5060392490099,per_100g,144.0,2.4,6.6,4.4,16.0,,31.0,60.0
1516,UK_4088600320991,per_100g,122.0,3.6,3.2,2.7,13.7,5.7,90.0,74.55
1517,UK_4061462778940,per_100g,119.0,3.9,4.3,2.7,10.4,8.1,157.0,74.55
1518,UK_3415584409922,per_100g,224.0,3.6,13.6,,20.8,0.4,51.0,65.45
1519,UK_4056489223351,per_100g,341.0,4.2,22.1,15.1,27.6,1.6,44.0,38.18
1520,UK_4088600007304,per_100g,171.0,3.5,7.5,4.6,20.0,0.5,56.0,58.18
1521,UK_8714100083529,per_100g,181.0,0.5,5.0,4.5,25.0,0.5,79.0,52.73
1522,UK_5010238020133,per_100g,195.0,3.4,8.5,5.4,20.9,0.6,47.0,52.73
1523,UK_5060081112639,per_100g,108.0,2.4,2.5,1.8,9.9,,48.0,67.27
1524,UK_5060392490075,per_100g,132.0,2.8,5.6,2.3,13.0,0.5,79.0,65.45
1525,UK_5060198645716,per_100g,156.0,1.8,7.7,6.0,19.0,,0.0,56.36
1526,UK_5012262009931,per_100g,185.0,3.6,9.1,5.6,21.3,,51.0,52.73
1527,UK_8711327534322,per_100g,203.0,3.1,7.6,5.9,23.0,,79.0,50.91
1528,UK_4088600105871,per_100g,131.0,4.1999998092651,3.9000000953674,2.5999999046326,18.0,,63.999998569488,65.45
1529,UK_8711327534377,per_100g,214.0,2.8,9.5,7.8,22.0,,40.0,49.09
1530,UK_5000159560795,per_100g,341.948310139165,5.96421471172962,19.8807157057654,9.5427435387674,23.8568588469185,,93.4393638170974,38.18
1531,UK_3415581162929,per_100g,258.0,4.4,14.7,10.1,26.8,,98.0,38.18
1532,UK_00454230,per_100g,216.0,3.7,12.5,8.3,19.6,0.5,35.0,47.27
1533,UK_4335619016576,per_100g,338.0,3.7,21.9,15.4,27.5,1.7,24.0,38.18
1534,UK_4061459440140,per_100g,136.231884057971,1.88405797101449,4.20289855072464,3.6231884057971,17.6811594202899,0.0,23.1884057971014,61.82
1535,UK_4061461116408,per_100g,250.0,3.4,16.0,10.8,18.3,0.8,53.4246575342466,41.82
1536,UK_5036589252399,per_100g,146.0,2.8,9.5,5.8,12.1,,40.0,60.0
1537,UK_5052910791283,per_100g,174.0,2.8,9.3,7.4,19.0,0.8,100.0,47.27
1538,UK_40875125,per_100g,213.0,3.0,12.5,11.4,19.6,0.2,20.0,43.64
1539,UK_5060081116255,per_100g,122.0,0.7,5.5,4.9,11.0,,36.0,60.0
1540,UK_12136500,per_100g,239.0,3.3,12.5,8.3,27.5,0.6,0.0,43.64
1541,UK_5060081114039,per_100g,49.0909090909091,0.2,0.0,0.0,9.9,,0.0,69.09
1542,UK_5000169528655,per_100g,333.4,4.5,24.8,15.7,22.8,0.5,40.0,38.18
1543,UK_5060198645365,per_100g,227.0,3.5,12.0,7.7,23.0,0.8,39.0,47.27
1544,UK_5056285800175,per_100g,140.684410646388,4.18250950570342,4.18250950570342,2.77566539923954,15.9695817490494,0.0,98.8593155893536,63.64
1545,UK_5060002044001,per_100g,186.0,2.8,7.2,2.4,23.0,,47.0,58.18
1546,UK_4088600096155,per_100g,272.0,3.1,10.0,7.8,25.0,,52.0,45.45
1547,UK_8711327635555,per_100g,68.0,1.6,2.4,1.7,7.8,,0.0,69.09
1548,UK_5000169612033,per_100g,196.0,4.5,10.2,6.8,20.6,0.5,0.0,50.91
1549,UK_5053947930836,per_100g,192.307692307692,3.46153846153846,6.34615384615385,4.23076923076923,23.0769230769231,1.92307692307692,76.9230769230769,56.36
1550,UK_3415587547027,per_100g,344.117647058824,3.82352941176471,21.7647058823529,13.9705882352941,28.8235294117647,1.02941176470588,144.117647058824,36.36
1551,UK_5060002044018,per_100g,,,,,,,0.0,72.73
1552,UK_4088600165530,per_100g,215.0,3.6,12.0,8.3,21.0,,44.0,47.27
1553,UK_8711327533950,per_100g,143.0,2.3,4.3,3.9,17.0,,0.0,61.82
1554,UK_5060081113759,per_100g,123.0,4.1,3.6,2.9,13.0,1.9,130.0,67.27
1555,UK_00333047,per_100g,166.666666666667,3.57142857142857,7.61904761904762,5.47619047619048,16.4285714285714,1.19047619047619,57.142857142857096,60.0
1556,UK_8711327535138,per_100g,198.0,3.0,7.3,6.6,22.0,,228.0,47.27
1557,UK_8711327326750,per_100g,142.647058823529,1.61764705882353,3.08823529411765,2.79411764705882,17.6470588235294,2.05882352941176,35.294117647058805,67.27
1558,UK_5057753907372,per_100g,224.0,3.8,13.3,8.9,19.9,0.5,28.0,47.27
1559,UK_8711327374171,per_100g,255.0,4.1,14.0,9.7,25.0,1.0,0.075,43.64
1560,UK_8711327483071,per_100g,333.0,4.5,17.0,12.0,30.0,0.140845070422535,140.0,34.55
1561,UK_3415583001929,per_100g,262.0,4.1,15.2,8.9,25.8,0.9,75.0,43.64
1562,UK_3415581545920,per_100g,267.0,3.9,15.7,10.0,24.2,0.1,0.22,41.82
1563,UK_00738668,per_100g,408.333333333333,6.6,5.6,3.9,24.7,0.0036,100.0,47.27
1564,UK_8711327539624,per_100g,296.0,4.1,16.0,8.2,27.0,1.6,230.0,41.82
1565,UK_8711327626638,per_100g,254.0,3.8,12.0,5.9,19.0,2.0,76.0,54.55
1566,UK_4088600389134,per_100g,156.0,3.6,7.4,3.9,18.7,0.2,39.0,61.82
1567,UK_4056489145141,per_100g,260.0,4.0,13.6,9.5,28.9,1.5,63.0,41.82
1568,UK_00415736,per_100g,174.0,2.0,5.5,4.2,21.7,0.9,52.0,56.36
1569,UK_5000157062673,per_100g,51.0,0.8,2.1,0.2,4.8,0.6,200.0,67.27
1570,UK_5056053308742,per_100g,19.6428571428571,3.5,2.3,1.4,1.5,0.9,256.0,70.91
1571,UK_5056053305703,per_100g,51.0714285714286,1.96428571428571,2.28571428571429,1.42857142857143,0.571428571428571,0.142857142857143,49.642857142857096,72.73
1572,UK_5056053305802,per_100g,32.1428571428571,1.5,0.785714285714286,0.214285714285714,1.57142857142857,1.57142857142857,154.642857142857,72.73
1573,UK_5391511420209,per_100g,68.0,1.9,4.3,2.6,2.3,1.3,315.0,67.27
1574,UK_5060430292760,per_100g,50.0,3.7,1.2,0.3,1.9,3.7,228.0,78.18
1575,UK_5056053307684,per_100g,51.4285714285714,1.25,2.5,1.39285714285714,4.85714285714286,1.17857142857143,0.0,70.91
1576,UK_5056053305826,per_100g,53.0,1.7,2.8,0.4,1.0,0.7,205.0,70.91
1577,UK_5056053308803,per_100g,44.0,3.1,1.4,1.1,1.8,1.7,176.0,72.73
1578,UK_01799095,per_100g,47.752808988764,2.4,1.701,0.999,1.401,3.21,188.1,76.36
1579,UK_5056053305727,per_100g,36.0714285714286,1.64285714285714,1.21428571428571,0.178571428571429,3.67857142857143,0.821428571428571,168.571428571429,72.73
1580,UK_5060430292784,per_100g,51.0,1.8,1.8,1.1,1.3,2.6,0.43,76.36
1581,UK_5012427072206,per_100g,36.0,2.0,0.2,0.0,2.1,1.2,252.0,72.73
1582,UK_01498257,per_100g,65.0,3.7,1.3,0.1,3.6,1.8,200.0,74.55
1583,UK_5060430291909,per_100g,70.0,4.44444444444444,1.0,0.111111111111111,1.4,5.91111111111111,130.222222222222,81.82
1584,UK_5056053305789,per_100g,35.7142857142857,1.32142857142857,1.07142857142857,0.178571428571429,0.0714285714285714,0.857142857142857,233.214285714286,69.09
1585,UK_5000157062680,per_100g,26.5,1.6,3.0,0.4,1.2,0.1,236.0,69.09
1586,UK_5034124007626,per_100g,66.0,3.6,1.9,1.2,1.2,3.0,224.0,76.36
1587,UK_00894531,per_100g,55.0,2.8,1.8,0.3,1.0,0.9,500.0,65.45
1588,UK_5052003557963,per_100g,52.3333333333333,2.4,1.0,0.1,2.8,2.2,161.0,76.36
1589,UK_5060262485408,per_100g,100.0,8.09523809523809,3.33333333333333,0.476190476190476,5.23809523809524,0.0,3428.5714285714303,50.91
1590,UK_5000157062734,per_100g,13.8025812619503,2.4,0.2,0.0,1.4,0.8,240.0,70.91
1591,UK_4088600068367,per_100g,56.0,0.8,2.3,0.2,4.6,0.6,200.0,67.27
1592,UK_5056053305741,per_100g,31.0,1.1,1.4,0.7,2.9,0.9,161.0,70.91
1593,UK_8712566479528,per_100g,90.0,4.9,3.1,1.5,2.2,0.9,5704.0,50.91
1594,UK_5000157062741,per_100g,47.0,1.1,0.8,0.1,3.2,0.9,240.0,69.09
1595,UK_5056053308780,per_100g,65.0,2.7,2.5,0.2,3.0,2.2,196.0,74.55
1596,UK_5000157062758,per_100g,51.0,0.8,2.1,0.2,4.8,0.6,197.0,67.27
1597,UK_00851985,per_100g,43.0,2.1,0.5,0.1,2.2,1.1,169.0,74.55
1598,UK_5060430292746,per_100g,58.0,4.1,0.7,0.1,1.8,3.8,120.0,81.82
1599,UK_00122030,per_100g,52.3333333333333,1.0,1.8,0.7,4.2,,148.0,70.91
1600,UK_5063250549274,per_100g,72.3333333333333,1.8,4.3,2.8,5.1,0.6,177.0,67.27
1601,UK_5391511420780,per_100g,82.0,2.9,4.3,2.5,1.6,,256.0,67.27
1602,UK_01538229,per_100g,60.0,3.4,1.3,0.2,4.1,3.0,96.0,80.0
1603,UK_5012427212404,per_100g,47.0,2.3,1.1,0.3,1.5,2.2,181.0,74.55
1604,UK_5060660910588,per_100g,43.0,3.0,1.3,0.2,1.5,1.16,0.36000000000000004,76.36
1605,UK_5012427141100,per_100g,36.0,0.9,0.5,0.2,1.9,0.8,236.0,69.09
1606,UK_5036589255451,per_100g,45.0,0.7,2.3,1.5,3.9,0.8,165.0,69.09
1607,UK_5012427142701,per_100g,61.0,1.4,2.3,1.4,5.1,0.1,268.0,65.45
1608,UK_5036589255475,per_100g,15.0,2.6,3.6,2.2,1.5,0.8,176.0,69.09
1609,UK_5060660910038,per_100g,35.8,0.6,1.2,0.4,3.2,2.2,157.0,74.55
1610,UK_5056053309978,per_100g,41.0,1.8,0.9,0.9,2.3,1.6,197.0,72.73
1611,UK_5060660910557,per_100g,38.7,1.6,1.6,0.2,1.9,1.7,157.0,72.73
1612,UK_5060960662309,per_100g,24.8,1.32,1.8,0.28,0.8,0.52,288.0,67.27
1613,UK_5060430208730,per_100g,51.0,1.8,1.8,1.1,1.3,2.6,130.0,74.55
1614,UK_5012427142503,per_100g,48.0,2.1,0.7,0.2,1.7,1.3,260.0,72.73
1615,UK_00163514,per_100g,27.0,1.0,2.0,0.6,0.6,0.5,236.0,69.09
1616,UK_5070000140100,per_100g,13.0,3.2,0.0,0.0,0.2,0.0,40.0,74.55
1617,UK_8422174010029,per_100g,40.0,0.9,2.2,0.4,3.3,1.2,244.0,70.91
1618,UK_5000157062659,per_100g,49.0,0.8,1.8,1.1,0.8,0.6,240.0,67.27
1619,UK_00220552,per_100g,54.0,2.9,1.5,0.1,2.4,2.9,212.0,76.36
1620,UK_5034124007725,per_100g,41.0,1.4,1.9,1.5,1.8,1.8,212.0,69.09
1621,UK_5000157146816,per_100g,51.0,0.7,1.9,0.2,4.0,0.6,200.0,69.09
1622,UK_5012427212503,per_100g,36.0,0.6,1.5,1.2,2.6,1.6,144.0,70.91
1623,UK_5391511420421,per_100g,81.0,1.0,6.3,3.9,3.9,1.0,236.0,65.45
1624,UK_5036589255512,per_100g,53.0,1.7,1.7,0.9,1.8,2.2,176.0,76.36
1625,UK_5056053308827,per_100g,65.0,2.5,4.2,2.9,1.8,0.6,208.0,67.27
1626,UK_01016369,per_100g,46.6666666666667,1.4,0.933333333333333,0.1,3.56666666666667,3.86666666666667,188.0,76.36
1627,UK_5000157062697,per_100g,53.5,1.65,2.85,0.4,2.25,0.1,236.0,70.91
1628,UK_00816359,per_100g,63.0,1.0,3.6,1.1,5.4,3.1,180.0,72.73
1629,UK_01221008,per_100g,57.0,1.0,2.7,0.2,5.7,,176.0,69.09
1630,UK_5000157063441,per_100g,32.0,1.3,0.3,0.1,1.2,0.2,0.6,72.73
1631,UK_5012427141209,per_100g,58.0,1.7,1.9,0.3,2.5,8.4,256.0,80.0
1632,UK_00816243,per_100g,42.25,3.2,0.9,0.1,2.2,2.7,197.0,74.55
1633,UK_00816298,per_100g,45.0,2.0,0.30000001192093,0.10000000149012,2.4000000953674,,172.0,72.73
1634,UK_29285976,per_100g,91.0,1.5,6.3,3.1,4.1,0.5,280.0,60.0
1635,UK_00816304,per_100g,34.0,0.9,0.5,0.1,4.1,0.6,200.0,69.09
1636,UK_5056053305864,per_100g,61.0714285714286,5.0,1.71428571428571,0.535714285714286,0.928571428571429,1.60714285714286,182.5,76.36
1637,UK_5000157062864,per_100g,60.0,1.7,1.0,0.1,3.6,,240.0,70.91
1638,UK_00473682,per_100g,60.3333333333333,2.6,3.3,1.4,1.2,0.8,200.0,69.09
1639,UK_01679793,per_100g,57.0,1.0,2.7,0.2,5.7,1.0,173.0,70.91
1640,UK_5052109897819,per_100g,66.0,0.8,3.8,2.7,3.4,1.8,100.0,69.09
1641,UK_5057753901165,per_100g,23.0,2.8,0.5,0.1,1.4,1.2,189.0,72.73
1642,UK_5050179965940,per_100g,33.0,0.6,1.6,0.1,2.9,2.2,172.0,74.55
1643,UK_01851465,per_100g,57.0,3.4,0.5,0.1,2.1,2.2,188.0,76.36
1644,UK_5000232865106,per_100g,64.0,1.9,1.7,1.0,1.8,1.3,180.0,74.55
1645,UK_5012427141407,per_100g,50.0,1.3,2.4,1.0,2.7,1.7,300.0,69.09
1646,UK_5000436960065,per_100g,58.0,1.0,2.6,0.2,5.0,1.0,224.0,69.09
1647,UK_00772303,per_100g,55.0,1.0,2.8,1.1,5.0,1.3,190.666666666667,67.27
1648,UK_5056053308704,per_100g,52.0,1.6,2.5,0.2,2.5,1.1,224.0,70.91
1649,UK_00220576,per_100g,54.0,2.9,1.5,0.5,0.6,0.6,200.0,70.91
1650,UK_5012427211506,per_100g,52.0,3.1,1.3,0.4,2.8,0.5,188.0,70.91
1651,UK_5060430292845,per_100g,54.0,2.8,1.2,0.1,1.6,4.1,177.0,80.0
1652,UK_5000157062635,per_100g,32.0,1.0,0.2,0.0,1.8,0.8,240.0,69.09
1653,UK_5000157062727,per_100g,58.0,2.0,1.9,0.3,4.4,0.6,240.0,70.91
1654,UK_5012427143708,per_100g,37.0,0.6,0.525,0.325,3.5,0.5,211.5,69.09
1655,UK_5000157074829,per_100g,36.0,0.5,0.6,0.1,4.5,0.2,200.0,69.09
1656,UK_5012427143906,per_100g,49.0,3.3,0.8,0.2,0.9,1.8,224.0,74.55
1657,UK_01851083,per_100g,57.0,1.0,2.8,0.2,5.4,,172.0,69.09
1658,UK_01016154,per_100g,49.92,3.1,2.4,1.2,1.7,0.5,200.0,69.09
1659,UK_5060960660725,per_100g,30.0,1.1,2.0,0.2,0.6,0.4,440.0,65.45
1660,UK_4061462739460,per_100g,65.0,3.06666666666667,2.26666666666667,0.333333333333333,3.03333333333333,1.5,204.666666666667,72.73
1661,UK_5014276432705,per_100g,100.0,7.1,3.6,1.0,9.8,4.44444444444444,4800.0,56.36
1662,UK_5000232865229,per_100g,50.5,3.3,1.025,0.475,1.575,1.175,196.75,74.55
1663,UK_5000157064448,per_100g,58.0,0.9,3.0,0.2,4.75,0.4,216.5,67.27
1664,UK_7613287194374,per_100g,362.5,11.8,2.2,0.5,0.7,12.5,20.0,83.64
1665,UK_7613031473113,per_100g,357.777777777778,12.2,2.2,0.5,0.7,12.2,20.0,83.64
1666,UK_7613287152183,per_100g,364.0,11.0,1.8,0.3,13.0,12.0,288.0,74.55
1667,UK_8445291301948,per_100g,376.666666666667,10.0,4.66666666666667,1.0,17.6666666666667,9.66666666666667,313.33333333333303,72.73
1668,UK_8445290345608,per_100g,380.0,9.3333333333333,5.0,1.0,17.666666666667,9.0,333.3333,72.73
1669,UK_7613287157201,per_100g,380.0,9.9,4.8,1.0,17.66667,9.66667,313.33,72.73
1670,UK_7613287136053,per_100g,364.0,10.8,1.8,0.3,12.5,12.0,288.0,74.55
1671,UK_7613287171009,per_100g,367.5,11.75,2.25,0.5,0.75,,20.0,74.55
1672,UK_5011476102223,per_100g,380.0,12.0,5.4,1.2,15.0,9.8,16.0,76.36
1673,UK_7613287170989,per_100g,367.0,11.8,2.2,0.5,0.7,12.5,20.0,83.64
1674,UK_8445290384874,per_100g,364.0,10.8,1.8,0.3,12.5,12.0,288.0,74.55
1675,UK_5000426171518,per_100g,426.0,2.2,13.3,7.6,66.2,2.8,4.0,36.36
1676,UK_8002270576829,per_100g,23.0,0.09,0.0,,4.45,0.03,1.21,72.73
1677,UK_8715000934720,per_100g,322.0,7.6,8.0,5.0,55.0,,104.0,38.18
1678,UK_8002270506833,per_100g,19.3939393939394,0.0909090909090909,0.0,0.0,4.39393939393939,0.0303030303030303,1.21212121212121,72.73
1679,UK_7613031473090,per_100g,357.0,12.3,2.2,0.5,0.7,14.0,40.0,83.64
1680,UK_7613287169990,per_100g,376.666666666667,9.33333333333333,4.0,0.666666666666667,22.3333333333333,9.0,0.0,76.36
1681,UK_5900020042538,per_100g,382.0,7.4,1.4,0.5,8.8,4.2,523.0,69.09
1682,UK_8002270000515,per_100g,0.0,0.0,0.0,0.0,0.0,0.0,1.248,72.73
1683,UK_3023290041703,per_100g,66.0,12.0,0.2,0.133333333333333,2.73333333333333,,40.0,81.82
1684,UK_8002270018213,per_100g,,,,,,,3.33,72.73
1685,UK_3023290624012,per_100g,150.847457627119,4.91525423728814,4.23728813559322,2.88135593220339,21.864406779661,1.35593220338983,86.4406779661017,67.27
1686,UK_7613031513031,per_100g,64.1148325358852,3.68421052631579,1.81818181818182,1.14832535885167,7.89473684210526,0.334928229665072,49.7607655502392,72.73
1687,UK_8002270396885,per_100g,20.3030303030303,0.0909090909090909,0.0303030303030303,,4.51515151515152,0.0303030303030303,0.0,70.91
1688,UK_8002270586835,per_100g,20.0,0.1,0.0,0.0,4.3,0.2,0.01,72.73
1689,UK_7613036147651,per_100g,357.777777777778,12.2,2.2,0.5,0.7,12.2,20.0,83.64
1690,UK_8445291266100,per_100g,370.0,9.5,1.5,0.75,22.25,9.25,630.0,56.36
1691,UK_4088600109411,per_100g,386.66666667,7.66666667,1.0,0.333333333333333,6.0,2.66666666666667,240.0,70.91
1692,UK_5011546415499,per_100g,,,,,,,0.0,72.73
1693,UK_8445290856296,per_100g,300.0,1.66666666666667,16.6666666666667,13.3333333333333,5.0,0.0,200.0,43.64
1694,UK_7613287170149,per_100g,378.0,9.3,3.9,0.8,22.4,8.7,264.0,72.73
1695,UK_8445290146434,per_100g,468.0,3.3,20.2,11.6,57.7,1.4,92.0,27.27
1696,UK_8445290856272,per_100g,569.230769230769,3.07692307692308,32.3076923076923,24.6153846153846,10.7692307692308,0.0,369.230769230769,30.91
1697,UK_8445291609181,per_100g,488.888888888889,3.3,20.8,12.0,57.7,1.4,22.0,29.09
1698,UK_7613031513611,per_100g,75.0,3.6,1.8,1.1,9.9,0.0,44.0,70.91
1699,UK_3023290453674,per_100g,92.9411764705882,5.05882352941176,2.70588235294118,1.76470588235294,10.7058823529412,,41.1764705882353,70.91
1700,UK_7613036193047,per_100g,496.0,3.7,21.3,12.2,63.9,2.4,48.0,29.09
1701,UK_5011476102131,per_100g,412.0,6.1,9.0,1.0,24.0,6.4,315.0,58.18
1702,UK_7613031418947,per_100g,98.0,3.9,2.7,1.8,13.2,0.0,100.0,67.27
1703,UK_7613287579706,per_100g,471.0,5.4,18.7,11.3,60.1,1.9,52.0,29.09
1704,UK_5000243729091,per_100g,374.0,8.7,1.5,0.3,22.4,7.0,248.0,72.73
1705,UK_7613035220065,per_100g,503.614457831325,7.0,24.5,13.5,49.4,2.3,88.0,29.09
1706,UK_7613287133687,per_100g,364.0,11.0,1.8,0.3,13.0,12.0,288.0,74.55
1707,UK_7613287238474,per_100g,544.0,6.0,31.3,18.9,52.4,,16.8,25.45
1708,UK_8445291254107,per_100g,393.333333333333,6.7,5.2,0.9,22.4,6.0,260.0,61.82
1709,UK_7613287367143,per_100g,364.0,10.8,1.8,0.3,12.5,12.0,290.0,74.55
1710,UK_8002270011054,per_100g,,,,,,,0.0,72.73
1711,UK_7613038462646,per_100g,390.0,7.6,1.2,0.4,9.5,1.5,240.0,67.27
1712,UK_8445291264816,per_100g,365.0,9.7,2.2,0.7,22.2,11.1,610.0,56.36
1713,UK_7613034043870,per_100g,456.0,6.3,24.5,14.3,56.8,2.2,96.0,27.27
1714,UK_7613036099400,per_100g,502.0,7.0,24.5,13.4,49.4,2.3,88.0,29.09
1715,UK_7613287194367,per_100g,382.0,9.4,4.7,0.9,17.6,,336.0,63.64
1716,UK_8717405008433,per_100g,304.0,5.5,6.0,3.5,56.2,0.0,60.0,43.64
1717,UK_7613031513062,per_100g,,,,,,,0.0,72.73
1718,UK_7613287005700,per_100g,,,,,,,0.0,72.73
1719,UK_8445290420930,per_100g,336.0,7.9,1.4,0.3,17.0,8.2,56.0,76.36
1720,UK_8888082140706,per_100g,410.0,11.6666666666667,10.0,5.0,40.0,4.33333333333333,143.333333333333,47.27
1721,UK_8002270616839,per_100g,23.6363636363636,0.0909090909090909,0.0,0.0,4.48484848484848,,1.21212121212121,72.73
1722,UK_3023290078976,per_100g,,,,,,,0.0,72.73
1723,UK_7613033126390,per_100g,487.179487179487,6.41025641025641,27.1794871794872,15.8974358974359,52.3076923076923,2.05128205128205,79.4871794871795,29.09
1724,UK_8000300430493,per_100g,544.0,6.0,31.2,18.8,52.5,0.0,84.0,25.45
1725,UK_7613287154231,per_100g,364.0,10.8,1.8,0.3,12.5,12.0,288.0,74.55
1726,UK_50251797,per_100g,235.0,0.0,0.0,0.0,0.3,0.0,4.0,69.09
1727,UK_7613031513000,per_100g,390.0,0.0,0.0,0.0,81.9,0.0,10.0,47.27
1728,UK_7613039869123,per_100g,536.0,4.4,29.6,17.2,59.2,1.2,80.0,27.27
1729,UK_7613039535042,per_100g,505.0,9.1,25.0,10.0,56.0,2.0,43.0,30.91
1730,UK_7613034872630,per_100g,528.260869565217,6.95652173913043,29.3478260869565,17.3913043478261,56.7391304347826,2.17391304347826,217.391304347826,25.45
1731,UK_8445291524545,per_100g,502.415458937198,6.9,24.3,13.8,49.6,2.3,0.0,29.09
1732,UK_7613287195210,per_100g,383.3333,9.3333,4.6667,1.0,10.0,2.7,333.332,69.09
1733,UK_5011476100885,per_100g,376.666666666667,10.0,4.66666666666667,1.0,17.6666666666667,9.66666666666667,800.0,54.55
1734,UK_5011476102520,per_100g,368.0,9.0,1.5,0.2,27.0,10.0,248.0,61.82
1735,UK_7613037889857,per_100g,350.0,7.9,1.4,0.3,16.0,,28.0,67.27
1736,UK_7613287430984,per_100g,521.951219512195,2.68292682926829,29.7560975609756,18.5365853658537,34.6341463414634,10.0,68.2926829268293,40.0
1737,UK_7610100034084,per_100g,739.0,0.8,81.0,8.2,0.5,0.5,480.0,32.73
1738,UK_7613035220263,per_100g,503.0,6.7,24.5,13.7,51.0,2.1,92.0,27.27
1739,UK_5900085011029,per_100g,704.0,1.5,76.3,5.3,2.3,,236.0,45.45
1740,UK_8002270336850,per_100g,23.0,0.1,0.0,0.0,4.5,0.0,4.0,72.73
1741,UK_7613036241755,per_100g,488.0,4.0,23.1,13.0,57.6,1.1,120.0,25.45
1742,UK_5010238015252,per_100g,,,,,,,0.0,72.73
1743,UK_7613034989253,per_100g,480.0,6.0,22.0,12.0,60.0,1.2,50.0,27.27
1744,UK_7613038977638,per_100g,502.415458937198,6.76328502415459,24.6376811594203,13.5265700483092,49.2753623188406,2.41545893719807,96.61835748792271,27.27
1745,UK_7613036099387,per_100g,502.415458937198,5.79710144927536,25.6038647342995,14.0096618357488,44.9275362318841,5.31400966183575,0.0,36.36
1746,UK_8445290293312,per_100g,65.0,3.5,1.7,1.1,8.3,0.0,44.0,72.73
1747,UK_5010346000010,per_100g,160.0,7.6,9.0,6.1,12.1,,132.0,61.82
1748,UK_5024616003021,per_100g,,,,0.0,0.0,,2.3800000000000003,72.73
1749,UK_3023290062777,per_100g,60.0,12.0,0.2,0.133333333333333,2.73333333333333,,39.33333333333329,81.82
1750,UK_7613036193061,per_100g,487.0,4.4,21.1,12.5,62.0,2.4,56.0,29.09
1751,UK_5011546415567,per_100g,,,,,,,0.0,72.73
1752,UK_11117780,per_100g,467.0,6.67,20.0,10.0,36.67,3.3,283.0,30.91
1753,UK_7613287430946,per_100g,538.888888888889,5.4,30.4,18.1,59.4,1.0,64.0,27.27
1754,UK_3023290456330,per_100g,121.0,3.9,4.9,3.4,13.0,,39.0,65.45
1755,UK_7613287238498,per_100g,535.0,4.3,29.4,17.1,62.1,0.7,88.0,25.45
1756,UK_5900020030405,per_100g,398.0,7.3,12.2,5.7,22.5,6.6,180.0,56.36
1757,UK_8593893776081,per_100g,471.0,3.3,21.2,11.8,58.4,3.7,0.030000000000000002,32.73
1758,UK_3023290080184,per_100g,75.0,10.0,0.285714285714286,0.214285714285714,4.64285714285714,,53.571428571428605,80.0
1759,UK_8445291401242,per_100g,538.888888888889,9.44444444444444,30.5555555555556,18.3333333333333,56.1111111111111,,0.0,25.45
1760,UK_8445291255999,per_100g,,,,,,,0.0,72.73
1761,UK_8445291569171,per_100g,502.415458937198,6.76328502415459,24.1545893719807,13.5265700483092,49.7584541062802,2.41545893719807,96.61835748792271,27.27
1762,UK_7613287959348,per_100g,,,,,,,0.0,72.73
1763,UK_5010346000003,per_100g,160.0,7.6,9.0,6.1,12.1,,132.0,61.82
1764,UK_5059319030517,per_100g,378.0,7.0,0.9,0.2,8.0,3.0,440.0,69.09
1765,UK_5000127062092,per_100g,356.666666666667,11.0,2.2,0.4,14.0,17.0,264.0,74.55
1766,UK_5059319029702,per_100g,338.591459528361,7.0,1.33333333333333,0.333333333333333,8.0,3.0,393.0,69.09
1767,UK_5059319029016,per_100g,393.333333333333,8.0,1.3,0.3,15.0,6.0,330.0,70.91
1768,UK_5059319033501,per_100g,378.0,7.0,0.9,0.2,8.0,3.0,433.0,69.09
