product_id,barcode,brand,product_name,category,country,overall_health_score,nutrition_score,additive_score,ingredient_score,source_url
IN_8902080100415,8902080100415,Pepsico,Adrenaline Rush Ultimate Performance Energy Drink,Energy drinks,India,70.64,70.91,,70.0,https://world.openfoodfacts.org/product/8902080100415/adrenaline-rush-ultimate-performance-energy-drink-pepsico
IN_0946590641530,0946590641530,Amul,ENERDOZE power up,Energy drink with sugar,India,69.36,69.09,,70.0,https://world.openfoodfacts.org/product/0946590641530/enerdoze-power-up-amul
IN_8901030831690,8901030831690,kissan,kissan mixed fruit jam,Tropical fruit jams,India,64.1,49.09,81.25,75.88,https://world.openfoodfacts.org/product/8901030831690/kissan-mixed-fruit-jam
IN_8904327600924,8904327600924,Myfitness,Myfitness Peanut Butter,"Peanut butters, Nut butters",India,54.09,47.27,,70.0,https://world.openfoodfacts.org/product/8904327600924/myfitness-peanut-butter
IN_8901030922787,8901030922787,Kissan,Mixed Fruit Jam,Mixed fruit jams,India,64.17,49.09,81.25,76.26,https://world.openfoodfacts.org/product/8901030922787/mixed-fruit-jam-kissan
IN_8901207025365,8901207025365,Dabur,Honey,Honeys,India,55.59,47.27,,75.0,https://world.openfoodfacts.org/product/8901207025365/honey-dabur
IN_8901595863280,8901595863280,Ching's Secret,Schezwan Chutney,Fruit chutneys,India,63.58,47.27,85.0,72.22,https://world.openfoodfacts.org/product/8901595863280/schezwan-chutney-ching-s-secret
IN_8901030831706,8901030831706,"Hindustan Unilever Limited, Kissan",Mixed Fruit Jam,Mixed fruit jams,India,64.08,49.09,81.25,75.8,https://world.openfoodfacts.org/product/8901030831706/mixed-fruit-jam-hindustan-unilever-limited
IN_8901207005527,8901207005527,Dabur,Honey Squeezy,"Honeys, Food",India,56.86,49.09,,75.0,https://world.openfoodfacts.org/product/8901207005527/honey-squeezy-dabur
IN_8901595863013,8901595863013,ching's,Schezwan Chutney,"Salted spreads, Dips, Onion chutneys, Schezwan Chutney",India,62.32,43.64,85.0,75.0,https://world.openfoodfacts.org/product/8901595863013/schezwan-chutney-ching-s
IN_8904327600405,8904327600405,Myfitness,Myfitness Chocolate Peanut Butter,"Peanut butters, Nut butters",India,62.28,34.55,100.0,75.0,https://world.openfoodfacts.org/product/8904327600405/myfitness-chocolate-peanut-butter
IN_8904327600948,8904327600948,MYFITNESS,MYFITNESS Chocolate Peanut Butter Crunchy,Crunchy peanut butters,India,54.09,47.27,,70.0,https://world.openfoodfacts.org/product/8904327600948/myfitness-chocolate-peanut-butter-crunchy
IN_8901207025372,8901207025372,Dabur,Dabur Honey,Honeys,India,56.86,49.09,,75.0,https://world.openfoodfacts.org/product/8901207025372/dabur-honey
IN_8901030980053,8901030980053,Kissan,Peanut Butter Crunchy,"Peanut butters, Nut butters",India,52.73,43.64,,73.93,https://world.openfoodfacts.org/product/8901030980053/peanut-butter-crunchy-kissan
IN_8908010900070,8908010900070,Pintola,Pintola all natural peanut butter (crunchy),"Nut butters, Crunchy peanut butters",India,63.23,58.18,,75.0,https://world.openfoodfacts.org/product/8908010900070/peanut-butter-pintola
IN_8904320015404,8904320015404,Disano,Peanut Butter - Crunchy,"Peanut butters, Nut butters",India,69.54,49.09,100.0,75.0,https://world.openfoodfacts.org/product/8904320015404/peanut-butter-crunchy-disano
IN_8906127550010,8906127550010,ALPINO,Natural Peanut Butter Crunch,"Peanut butters, Nut butters",India,58.14,50.91,,75.0,https://world.openfoodfacts.org/product/8906127550010/natural-peanut-butter-crunch-alpino
IN_8901512144805,8901512144805,Sundrop,Peanut butter,"Peanut butters, Nut butters",India,65.2,43.64,100.0,66.89,https://world.openfoodfacts.org/product/8901512144805/peanut-butter-sundrop
IN_8906002006243,8906002006243,Dr. Oetker FUNFOODS,Peanut Butter Crunchy,"Peanut butters, Nut butters",India,74.49,72.73,,78.61,https://world.openfoodfacts.org/product/8906002006243/peanut-butter-crunchy-dr-oetker-funfoods
IN_8901207005374,8901207005374,Dabur,Honey,Honeys,India,55.36,49.09,,70.0,https://world.openfoodfacts.org/product/8901207005374/honey-dabur
IN_8901071701372,8901071701372,hershey's,Hershey's spreads,"Sweet spreads, Confectioneries",India,39.48,25.45,,72.2,https://world.openfoodfacts.org/product/8901071701372/hershey-s-spreads
IN_8906069401210,8906069401210,veeba,Peanut butter,"Peanut butters, Nut butters",India,65.29,45.45,100.0,62.84,https://world.openfoodfacts.org/product/8906069401210/peanut-butter-veeba
IN_8906029450548,8906029450548,Meal Time,Mixed Fruit Jam,"Jams, Food",India,56.89,47.27,62.5,72.54,https://world.openfoodfacts.org/product/8906029450548/mixed-fruit-jam-meal-time
IN_8908010900063,8908010900063,Pintola,Peanut Butter All Natural Creamy Unsweetened,"Nut butters, Pure peanut butters, Creamy peanut butters",India,61.95,56.36,,75.0,https://world.openfoodfacts.org/product/8908010900063/peanut-butter-all-natural-creamy-unsweetened-pintola
IN_8901207026553,8901207026553,Dabur,Honey,"Honeys, Honey and royal jelly mixtures",India,73.41,72.73,,75.0,https://world.openfoodfacts.org/product/8901207026553/honey-dabur
IN_8908010900162,8908010900162,Pintola,Peanut Butter,"Peanut butters, Nut butters",India,68.64,47.27,100.0,75.0,https://world.openfoodfacts.org/product/8908010900162/peanut-butter-pintola
IN_8906002006236,8906002006236,Dr. Oetker,Dr. Oetker Peanut Butter,"Nut butters, Crunchy peanut butters",India,47.73,38.18,,70.0,https://world.openfoodfacts.org/product/8906002006236/dr-oetker-peanut-butter
IN_8906006720329,8906006720329,Lion,Kashmir Honey,Honeys,India,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/8906006720329/kashmir-honey-lion
IN_8901088882583,8901088882583,Saffola,Saffola Honey,Honeys,India,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/8901088882583/saffola-honey
IN_8901088069120,8901088069120,Saffola,Saffola Honey Active,Honeys,India,54.09,47.27,,70.0,https://world.openfoodfacts.org/product/8901088069120/saffola-honey-active
IN_8904320015398,8904320015398,Disano,Peanut butter Creamy,"Nut butters, Creamy peanut butters",India,69.54,49.09,100.0,75.0,https://world.openfoodfacts.org/product/8904320015398/peanut-butter-creamy-disano
IN_8901030944376,8901030944376,Kissan,Hazelnut Choco Peanut spread,Chocolate spreads,India,79.3,72.73,100.0,64.68,https://world.openfoodfacts.org/product/8901030944376/hazelnut-choco-peanut-spread-kissan
IN_8904327600887,8904327600887,MyFitness,Peanut butter,Peanut butters,India,52.81,45.45,,70.0,https://world.openfoodfacts.org/product/8904327600887/peanut-butter-myfitness
IN_8901088069106,8901088069106,Saffola,Saffola Honey Sundarbans,Honeys,India,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/8901088069106/saffola-honey-sundarbans
IN_8906069401388,8906069401388,veeba,peanut butter,"Peanut butters, Nut butters",India,45.18,34.55,,70.0,https://world.openfoodfacts.org/product/8906069401388/peanut-butter-veeba
IN_8908010900247,8908010900247,pintola,peanut butter,"Peanut butters, Nut butters",India,57.91,52.73,,70.0,https://world.openfoodfacts.org/product/8908010900247/peanut-butter-pintola
IN_8908010900216,8908010900216,Pintola,PEANUT BUTTER,"Confectioneries, Nut butters, Crunchy peanut butters",India,66.82,43.64,100.0,75.0,https://world.openfoodfacts.org/product/8908010900216/peanut-butter-pintola
IN_8908010900971,8908010900971,Pintola,High Protein Peanut Butter Dark Chocolate,Peanut butters,India,57.91,52.73,,70.0,https://world.openfoodfacts.org/product/8908010900971/high-protein-peanut-butter-dark-chocolate-pintola
IN_8904327600351,8904327600351,Myfitness,Chocolate Peanut butter smooth,"Peanut butters, Nut butters",India,65.91,41.82,100.0,75.0,https://world.openfoodfacts.org/product/8904327600351/chocolate-peanut-butter-smooth-myfitness
IN_8904327600436,8904327600436,MyFitness,Peanut butter - Chocolate,Peanut butters,India,50.27,41.82,,70.0,https://world.openfoodfacts.org/product/8904327600436/peanut-butter-chocolate-myfitness
IN_8904327600894,8904327600894,Generic,Unknown Product,"Oilseed purees, Peanut butter cups",India,66.82,43.64,100.0,75.0,https://world.openfoodfacts.org/product/8904327600894/peanut-based-spread-with-dark-chocolate
IN_8904327600955,8904327600955,MYFITNESS,MYFITNESS Peanut Butter - Chocolate,Peanut butters,India,80.46,70.91,100.0,75.0,https://world.openfoodfacts.org/product/8904327600955/myfitness-peanut-butter-chocolate
IN_8904327601969,8904327601969,Myfitness,Dark Chocolate Peanut Butter with added Whey,"Peanut butters, Nut butters",India,68.64,47.27,100.0,75.0,https://world.openfoodfacts.org/product/8904327601969/dark-chocolate-peanut-butter-with-added-whey-myfitness
IN_8901512881205,8901512881205,Sundrop,Sundrop Peanut Butter Regular,"Peanut butters, Nut butters",India,51.55,43.64,,70.0,https://world.openfoodfacts.org/product/8901512881205/sundrop-peanut-butter-regular
IN_8906143890053,8906143890053,The Whole Truth,Unsweetened Peanut Butter,"Peanut butters, Nut butters",India,63.23,58.18,,75.0,https://world.openfoodfacts.org/product/8906143890053/unsweetened-peanut-butter-the-whole-truth
IN_8904422700826,8904422700826,Patanjali,Honey,Honeys,India,56.86,49.09,,75.0,https://world.openfoodfacts.org/product/8904422700826/honey-patanjali
IN_8908010900049,8908010900049,Pintola,Peanut Butter,Peanut butters,India,61.95,56.36,,75.0,https://world.openfoodfacts.org/product/8908010900049/peanut-butter-pintola
IN_8904327600399,8904327600399,Myfitness,Myfitness Peanut butter,"Peanut butters, Nut butters",India,66.82,43.64,100.0,75.0,https://world.openfoodfacts.org/product/8904327600399/myfitness-peanut-butter
IN_8901088069083,8901088069083,Saffola,Saffola Honey 1 Kg,Honeys,India,55.59,47.27,,75.0,https://world.openfoodfacts.org/product/8901088069083/saffola-honey-1-kg
IN_8908010900209,8908010900209,Pintola,Dark chocolate peanut butter creamy,"Confectioneries, Peanut butters",India,65.26,43.64,100.0,67.22,https://world.openfoodfacts.org/product/8908010900209/dark-chocolate-peanut-butter-creamy-pintola
IN_8908010900223,8908010900223,Pintos,Peanut Butter Dark Chocolate Creamy,Peanut butters,India,64.92,43.64,100.0,65.5,https://world.openfoodfacts.org/product/8908010900223/peanut-butter-dark-chocolate-creamy-pintos
IN_8904320075446,8904320075446,Disano,Chocolate Peanut Butter,"Peanut butters, Nut butters",India,67.72,45.45,100.0,75.0,https://world.openfoodfacts.org/product/8904320075446/chocolate-peanut-butter-disano
IN_8904109449222,8904109449222,Generic,Honey,"Honeys, Honey and royal jelly mixtures",India,54.09,47.27,,70.0,https://world.openfoodfacts.org/product/8904109449222/honey
IN_8901512144706,8901512144706,Sundrop,Peanut Butter Regular Creamy,"Peanut butters, Nut butters",India,65.91,41.82,100.0,75.0,https://world.openfoodfacts.org/product/8901512144706/peanut-butter-regular-creamy-sundrop
IN_8906143890107,8906143890107,The Whole Truth,dark chocolate peanut butter,"Peanut butters, Chocolate spreads",India,59.41,52.73,,75.0,https://world.openfoodfacts.org/product/8906143890107/dark-chocolate-peanut-butter-the-whole-truth
IN_8904327600931,8904327600931,Generic,Myfitness Chocolate peanut butter,"Peanut butters, Nut butters",India,51.55,43.64,,70.0,https://world.openfoodfacts.org/product/8904327600931/myfitness-chocolate-peanut-butter
IN_8901088081313,8901088081313,Saffola,Saffola Peanut Butter Crunchy,"Peanut butters, Nut butters",India,68.67,50.0,100.0,68.33,https://world.openfoodfacts.org/product/8901088081313/saffola-peanut-butter-crunchy
IN_8901088081344,8901088081344,Saffola,Saffola Peanut Butter,"Peanut butters, Nut butters",India,52.81,45.45,,70.0,https://world.openfoodfacts.org/product/8901088081344/saffola-peanut-butter
IN_8901030959776,8901030959776,Kissan,Kissan Peanut Butter Crunchy,"Peanut butters, fr:Pâtes à tartiner, Nut butters",India,69.76,72.73,,62.84,https://world.openfoodfacts.org/product/8901030959776/kissan-peanut-butter-crunchy
IN_8901248749039,8901248749039,Generic,Zandu pure Honey,Honeys,India,56.86,49.09,,75.0,https://world.openfoodfacts.org/product/8901248749039/zandu-pure-honey
IN_8901207045370,8901207045370,Dabur,Honey,Honeys,India,73.41,72.73,,75.0,https://world.openfoodfacts.org/product/8901207045370/honey-dabur
IN_8908010900995,8908010900995,Pintola,Pintola High Protien Peanut Butter,"Peanut butters, Nut butters, High Protien Peanut Butter",India,71.36,52.73,100.0,75.0,https://world.openfoodfacts.org/product/8908010900995/pintola-high-protien-peanut-butter
IN_8904327600382,8904327600382,Myfitness,Myfitness Original Peanut Butter (Smooth),"Peanut butters, Nut butters",India,66.82,43.64,100.0,75.0,https://world.openfoodfacts.org/product/8904327600382/myfitness-original-peanut-butter-smooth
IN_8901044200284,8901044200284,mapro,mapro mixed fruit jam,Mixed fruit jams,India,57.75,49.09,62.5,72.27,https://world.openfoodfacts.org/product/8901044200284/mapro-mixed-fruit-jam
IN_8906002007455,8906002007455,Generic,Peanut butter,"Peanut butters, Nut butters, Food",India,50.5,40.0,,75.0,https://world.openfoodfacts.org/product/8906002007455/peanut-butter
IN_8901248749527,8901248749527,Zandu,Zandu Honey,Honeys,India,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/8901248749527/zandu-honey
IN_8906127550003,8906127550003,Alpino,Peanut butter,"Peanut butters, Nut butters",India,56.64,50.91,,70.0,https://world.openfoodfacts.org/product/8906127550003/alpino-peanut-butter-unsweetened
IN_8901220600686,8901220600686,Baidyanath,honey,Honeys,India,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/8901220600686/honey-baidyanath
IN_3017620425035,3017620425035,Nutella,Nutella,"Cocoa and hazelnuts spreads, Confectionary based spreads, pates-a-tartiner-au-chocolat, pates-a-tartiner-aux-noisettes, pates-a-tartiner-aux-noisettes-et-au-cacao, petit-dejeuners, produits-a-tartiner, produits-a-tartiner-sucres",India,57.72,25.45,100.0,75.0,https://world.openfoodfacts.org/product/3017620425035/nutella
IN_8906002008537,8906002008537,Dr. Oetker,Peanut Butter Creamy,"Peanut butters, Nut butters",India,45.41,32.73,,75.0,https://world.openfoodfacts.org/product/8906002008537/peanut-butter-creamy-dr-oetker
IN_8904109449239,8904109449239,Patanjali,Patanjali Honey,"Honeys, Honey-based preparations",India,60.68,54.55,,75.0,https://world.openfoodfacts.org/product/8904109449239/patanjali-honey
IN_8904327600450,8904327600450,My Fitness,Peanut Butter,"Peanut butters, Nut butters",India,66.82,43.64,100.0,75.0,https://world.openfoodfacts.org/product/8904327600450/peanut-butter-my-fitness
IN_8901262030151,8901262030151,Amul,Amul Ghee 1ltr,"Butters, ghee",India,47.95,36.36,,75.0,https://world.openfoodfacts.org/product/8901262030151/amul-ghee-1ltr
IN_8904083301813,8904083301813,Milky Mist,Cow Ghee,Butters,India,47.95,36.36,,75.0,https://world.openfoodfacts.org/product/8904083301813/cow-ghee-milky-mist
IN_8901542002090,8901542002090,Nutralite,DoodhShakti Ghee,"Butters, Clarified butter",India,47.95,36.36,,75.0,https://world.openfoodfacts.org/product/8901542002090/doodhshakti-ghee-nutralite
IN_8908009059291,8908009059291,The Health Factory,Zero Maida Pizza Base,Raw pizza base,India,79.44,80.0,,78.12,https://world.openfoodfacts.org/product/8908009059291/zero-maida-pizza-base-the-health-factory
IN_8901063325463,8901063325463,Britannia,Britannia toastea,Bakery products,India,67.07,47.27,100.0,67.15,https://world.openfoodfacts.org/product/8901063325463/britannia-toastea
IN_8901808000020,8901808000020,WeiKFiELD,Baking Powder,"Cooking helpers, Bakery products, Baking powders",India,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/8901808000020/baking-powder-weikfield
IN_8908002507409,8908002507409,Palekar,Ghee brown rusk,"Bakery products, Rusks",India,64.09,38.18,100.0,75.0,https://world.openfoodfacts.org/product/8908002507409/ghee-brown-rusk-palekar
IN_8908019552096,8908019552096,The Belgian waffle co,Waffle Crisps double choco,"Bakery products, 7.2.2 Other bakery products, Other bakery products",India,80.37,72.73,100.0,70.01,https://world.openfoodfacts.org/product/8908019552096/waffle-crisps-double-choco-the-belgian-waffle-co
IN_8907003513990,8907003513990,Generic,Unknown Product,Bakery products,India,64.27,61.82,,70.0,https://world.openfoodfacts.org/product/8907003513990
IN_8904043553542,8904043553542,Generic,Danish bun,"Bakery products, Bread rolls",India,57.82,50.91,,73.95,https://world.openfoodfacts.org/product/8904043553542/danish-bun
IN_8900017562619,8900017562619,Jo Bakes,Bun Maska,Bakery products,India,80.57,72.73,100.0,71.03,https://world.openfoodfacts.org/product/8900017562619/bun-maska-jo-bakes
IN_8904092498023,8904092498023,Kabhib,Pizza bread,"Flatbreads, Pizzas, Raw pizza base",India,71.97,54.55,100.0,73.5,https://world.openfoodfacts.org/product/8904092498023/pizza-bread-kabhib
IN_8908007499648,8908007499648,Brown Bear,Chocolate chip cookies,Bakery products,India,58.22,54.55,,66.78,https://world.openfoodfacts.org/product/8908007499648/chocolate-chip-cookies-brown-bear
IN_8904043551548,8904043551548,Modern,Modern 100% Whole Wheat Bread,Wholemeal sliced breads,India,83.19,76.36,100.0,75.07,https://world.openfoodfacts.org/product/8904043551548/modern-100-whole-wheat-bread
IN_8904043552644,8904043552644,Modern,Modern Sandwich Supreme Bread,White breads,India,64.27,61.82,,70.0,https://world.openfoodfacts.org/product/8904043552644/modern-sandwich-supreme-bread
IN_8901063338593,8901063338593,Britannia,100% Whole Wheat Brown Bread,Breads,India,73.19,74.55,,70.0,https://world.openfoodfacts.org/product/8901063338593/100-whole-wheat-brown-bread-britannia
IN_8908009059185,8908009059185,The Health Factory,Zero Maida Whole Wheat Bread,"Bread loaves, Whole wheat bread",India,79.33,80.0,,77.78,https://world.openfoodfacts.org/product/8908009059185/zero-maida-whole-wheat-bread-the-health-factory
IN_8906029110022,8906029110022,Wibs,Sliced Bread,White breads,India,77.72,65.45,100.0,75.0,https://world.openfoodfacts.org/product/8906029110022/sliced-bread-wibs
IN_8904043554716,8904043554716,"Bimbo, Modern",Crem Treat Vanilla Crem bun,Bread rolls,India,62.39,47.27,81.25,71.89,https://world.openfoodfacts.org/product/8904043554716/crem-treat-vanilla-crem-bun-modern
